품목일련번호,품목명,업소일련번호,업소명,성상,큰제품이미지,표시앞,표시뒤,의약품제형,색상앞,색상뒤,분할선앞,분할선뒤,크기장축,크기단축,크기두께,이미지생성일자(약학정보원),분류번호,분류명,전문일반구분,품목허가일자,제형코드명,표기내용앞,표기내용뒤,표기이미지앞,표기이미지뒤,표기코드앞,표기코드뒤,변경일자
201002061,레볼레이드정50밀리그램(엘트롬보팍올라민),20161462,한국노바티스(주),갈색의양면이볼록한원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MecIOjA669,GSUFU50,-,원형,주황,-,-,-,10.4,10.4,4.3,20100623,3390,기타의혈액및체액용약,전문|희귀,20100312,필름코팅정,-,-,-,-,-,-,20211201
201002238,도네질오디정5밀리그램(도네페질염산염수화물),19570027,한미약품(주),흰색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O1A3H02Pgs,HMD5,-,원형,하양,-,-,-,7.1,7.1,2.3,20100514,1190,기타의중추신경용약,전문의약품,20100323,구강붕해정,-,-,-,-,-,-,20220726
201002394,베아프렉사정5밀리그램(올란자핀),19540008,(주)대웅제약,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700177,D.W5,-,원형,하양,-,-,-,8,8,5,20110112,1170,정신신경용제,전문의약품,20100331,필름코팅정,-,-,-,-,-,-,-
201002395,뉴로자핀정10밀리그램(올란자핀),19690005,명인제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700180,마크,N10,원형,하양,-,-,-,10.2,10.2,5,20100616,1170,정신신경용제,전문의약품,20100331,필름코팅정,꽃잎|마름모,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900082,-,r0027,-,20220224
201002396,뉴로자핀정2.5밀리그램(올란자핀),19690005,명인제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426484987700183,N,25,원형,하양,-,-,-,7.2,7.2,3.3,20100616,1170,정신신경용제,전문의약품,20100331,필름코팅정,-,-,-,-,-,-,20220224
201002402,중외도네페질속붕정10밀리그램,19550004,제이더블유중외제약(주),황색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146031070707400031,JX,-,원형,노랑,-,-,-,9,9,3,20121129,1190,기타의중추신경용약,전문의약품,20100331,구강붕해정,-,-,-,-,-,-,20220726
201003010,레보라진정(레보드로프로피진),19610006,대화제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333326985900057,LV,마크,원형,하양,-,-,-,9.5,9.5,3.7,20100720,2220,진해거담제,전문의약품,20100422,나정,-,dHP|d-P|dP|dP,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900184,-,r0061,20210304
201003049,큐로켈정200밀리그램(쿠에티아핀푸마르산염),19690005,명인제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706776344700115,Q분할선200,마크,원형,하양,-,-,-,11,11,5.3,20100524,1170,정신신경용제,전문의약품,20100423,필름코팅정,-,꽃잎|마름모,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900082,-,r0027,20201231
201003055,파로킨정1mg(로피니롤염산염),19660001,현대약품(주),녹색의양면이볼록한원형의필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100077,PAR1,HDP,원형,연두,-,-,-,7.24,7.24,3.7,20100601,1190,기타의중추신경용약,전문의약품,20100426,필름코팅정,-,-,-,-,-,-,-
201003185,아데포라정10mg(아데포비어디피복실),19550010,삼일제약(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100104,마크,A10,원형,하양,-,-,-,7,7,2.9,20100520,3910,간장질환용제,전문의약품,20100430,나정,siL|5iL,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800047,-,r0080,-,-
201003188,아포리바정(아데포비어디피복실),19560011,삼진제약(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100110,SJ,AD,원형,하양,-,-,-,7.01,7.01,3.18,20100617,3910,간장질환용제,전문의약품,20100430,나정,-,-,-,-,-,-,20170916
201003189,아뎁세라정10밀리그램(아데포비어디피복실),19910005,(주)녹십자,흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100113,10,마크,원형,하양,-,-,-,7,7,3,20100531,3910,간장질환용제,전문의약품,20100430,나정,-,십자가|+,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800155,-,r0113,20170916
201003190,아데팜정10밀리그램(아데포비어디피복실),19540006,일동제약(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100116,IDa,-,원형,하양,-,-,-,7,7,3,20100524,3910,간장질환용제,전문의약품,20100430,나정,-,-,-,-,-,-,20170916
201003191,부광아데포비어정10밀리그램(아데포비어디피복실),19630001,부광약품(주),백색또는회백색원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426492165100122,마크AD,-,원형,하양,-,-,-,7,7,3,20100528,3910,간장질환용제,전문의약품,20100430,나정,川|≡,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900025,-,r0008,-,20170916
201003197,헵세스정(아데포비어디피복실)(수출용),19660002,명문제약(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150834130612500057,MM,HV,원형,하양,-,-,-,7.03,7.03,2.88,20100607,3910,간장질환용제,전문의약품,20100430,나정,-,-,-,-,-,-,20210528
201003199,아뎁틴정10밀리그램(아데포비어디피복실),19860002,제일약품(주),흰색내지회백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150496524777900150,JI,ΛF,원형,하양,-,-,-,7.5,7.5,3.3,20100629,3910,간장질환용제,전문의약품,20100430,나정,-,-,-,-,-,-,20220620
200907783,코디핀정6밀리그램(베니디핀염산염),19620008,영진약품(주),이약은황색의원형제피정이다,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/148665508550600153,CN,6,원형,노랑,-,-,-,7.1,7.1,3.8,20091231,2140,혈압강하제,전문의약품,20091029,필름코팅정,-,-,-,-,-,-,20130129
200907782,칸세틸정16밀리그램(칸데사르탄실렉세틸),19620001,신풍제약(주),양면이볼록한흐린노란분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800095,마크,C분할선16,원형,분홍,-,-,-,7,7,3,20110422,2140,혈압강하제,전문의약품,20091029,나정,SP|5P|dS|d5,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160,-,r0053,-,20180831
200907811,올라핀정5밀리그램(올란자핀),19660001,현대약품(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700058,OL5HDP,-,원형,하양,-,-,-,8,8,4,20101215,1170,정신신경용제,전문의약품,20091030,필름코팅정,-,-,-,-,-,-,20220224
200907796,칸데산정16mg(칸데사르탄실렉세틸),19660002,명문제약(주),양면이볼록한흐린노란분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752700051,MM,C분할선16,원형,분홍,-,-,-,7.05,7.05,3.29,20110323,2140,혈압강하제,전문의약품,20091029,나정,-,-,-,-,-,-,20180831
200906540,로나센정2밀리그램(블로난세린)/로나센정4밀리그램(블로난세린),19630001,부광약품(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MrmYmlR4pA,마크,L4,원형,하양,-,-,-,7.5,7.5,3,20100310,1170,정신신경용제,전문의약품,20090826,나정,川|≡,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900025,-,r0008,-,20220608
200908159,뉴젠이미다프릴정5mg(이미다프릴염산염),19580009,(주)뉴젠팜,흰색의원형정제|간혹특이한냄새가있다,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300075,NGP,5,원형,하양,-,-,-,6,6,2.9,20091224,2140,혈압강하제,전문의약품,20091119,나정,-,-,-,-,-,-,-
200908161,아프릴정5mg(이미다프릴염산염),19640011,(주)하원제약,흰색의원형정제|간혹특이한냄새가있다,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300083,hw,5,원형,하양,-,-,-,6,6,1.5,20100127,2140,혈압강하제,전문의약품,20091119,나정,-,-,-,-,-,-,-
200908162,하이메릴정5mg(이미다프릴염산염),19870002,(주)휴온스,흰색의원형정제|간혹특이한냄새가있다.,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300086,HH,-,원형,하양,-,-,-,6.06,6.06,2.67,20110801,2140,혈압강하제,전문의약품,20091119,나정,-,-,-,-,-,-,-
200908160,이미트릴정5밀리그램(이미다프릴염산염),19580005,태극제약(주),흰색의원형정제|간혹특이한냄새가있다.,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300089,T5,-,원형,하양,-,-,-,6,6,3,20110315,2140,혈압강하제,전문의약품,20091119,나정,-,-,-,-,-,-,-
200908334,루케마츄정4밀리그램(몬테루카스트나트륨),19720014,고려제약(주),분홍색의양면이볼록한원형의씹어먹는정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300099,MT4KDC,-,원형,분홍,-,-,-,9,9,3,20111128,1490,기타의알레르기용약,전문의약품,20091126,추어블정(저작정),-,-,-,-,-,-,20190805
200908354,싱카스트츄정5밀리그램(몬테루카스트나트륨),19560004,(주)유한양행,분홍색의양면이볼록한원형의씹어먹는정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300116,YH,S5,원형,분홍,-,-,-,9.5,9.5,4.8,20111116,1490,기타의알레르기용약,전문의약품,20091127,추어블정(저작정),-,-,-,-,-,-,20170629
200908355,부광이토프리드정50밀리그램(이토프리드염산염),19630001,부광약품(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934300119,IT,마크,원형,하양,-,-,-,7,7,3.5,20091223,2390,기타의소화기관용약,전문의약품,20091127,필름코팅정,-,川|≡,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900025,-,r0008,20160722
200908348,칸데산정8mg(칸데사르탄실렉세틸),19660002,명문제약(주),양면이볼록한연한분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752700045,MM,C분할선8,원형,분홍,-,-,-,7.8,7.8,2.8,20110323,2140,혈압강하제,전문의약품,20091127,나정,-,-,-,-,-,-,20180831
200908352,올라핀정2.5밀리그램(올란자핀),19660001,현대약품(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700070,OL2.5HDP,-,원형,하양,-,-,-,7,7,2.8,20101215,1170,정신신경용제,전문의약품,20091127,필름코팅정,-,-,-,-,-,-,-
200908349,칸세틸정8밀리그램(칸데사르탄실렉세틸),19620001,신풍제약(주),양면이볼록한연한분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946447752800101,마크,C분할선8,원형,분홍,-,-,-,7,7,2.8,20110422,2140,혈압강하제,전문의약품,20091127,나정,SP|5P|dS|d5,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938640332900160,-,r0053,-,20180831
200908369,싱귤로드속붕정5밀리그램(몬테루카스트나트륨),19560016,제이더블유신약(주),분홍색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934400007,M5,마크,원형,분홍,-,-,-,9.1,9.1,3.5,20111212,1490,기타의알레르기용약,전문의약품,20091130,구강붕해정,-,js|j5,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700103,-,r0430,20170629
200908367,고려칸데사르탄정16밀리그램(칸데사르탄실렉세틸),19720014,고려제약(주),분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946443710700012,KDC,C분할선16,원형,분홍,-,-,-,8,8,3,20110221,2140,혈압강하제,전문의약품,20091130,나정,-,-,-,-,-,-,20180831
200908368,싱귤맥스속붕정5밀리그램(몬테루카스트나트륨),19550004,제이더블유중외제약(주),분홍색의원형구강붕해정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426461934400013,MO5,마크,원형,분홍,-,-,-,9.3,9.3,3.7,20111223,1490,기타의알레르기용약,전문의약품,20091130,구강붕해정,-,jw,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938661567700091,-,r0426,20170629
200907819,올라핀정10밀리그램(올란자핀),19660001,현대약품(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151732685268700064,OL10HDP,-,원형,하양,-,-,-,10,10,5,20101215,1170,정신신경용제,전문의약품,20091030,필름코팅정,-,-,-,-,-,-,20220224
200908479,펜디멘정(펜디메트라진타르타르산염),20090798,한국프라임제약(주),흰색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426467421600008,F분할선M,KPP,원형,하양,-,-,-,7,7,3,20100604,1230,자율신경제,전문의약품,20091207,나정,-,-,-,-,-,-,-
200909372,저니스타서방정4밀리그램(히드로모르폰염산염),19940311,(주)한국얀센,연한갈색의원형|양면이볼록한필름코팅서방정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426467421600059,HM4,-,원형,노랑,-,-,-,7.5,7.5,4.5,20100202,8110,아편알카로이드계제제,전문의약품,20091230,서방성필름코팅정,-,-,-,-,-,-,-
200909377,칸델탄정16밀리그램(칸데사르탄실렉세틸),19620002,동국제약(주),분홍색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426467421600065,마크,C분할선16,원형,분홍,-,-,-,7,7,3,20110425,2140,혈압강하제,전문의약품,20091230,나정,dk|cK,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800119,-,r0103,-,20180831
200909282,엘사팜정5mg(에스시탈로프람옥살산염)(수출용),19560004,(주)유한양행,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426467421600071,YH,L5,원형,하양,-,-,-,6.1,6.1,3.3,20100216,1170,정신신경용제,전문의약품,20091228,필름코팅정,-,-,-,-,-,-,20220706
200909126,싸이렉사정5밀리그램(올란자핀)(수출용),19650001,(주)종근당,흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150946223524500097,CKD,PS분할선5,원형,하양,-,-,-,6.5,6.5,2.5,20120430,1170,정신신경용제,전문의약품,20091224,필름코팅정,-,-,-,-,-,-,20191218
201000406,원더칼-디츄어블정,19650001,(주)종근당,백색의원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1N_tI6JB9ey,ADCX,-,원형,하양,-,-,-,14.9,14.9,6.5,20100202,3210,칼슘제,일반의약품,20100114,추어블정(저작정),-,-,-,-,-,-,20120713
201000869,프리스톤정50밀리그램(이토프리드염산염),19580012,하나제약(주),흰색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132500031,HN,ITO,원형,하양,-,-,-,6.8,6.8,3.5,20100317,2390,기타의소화기관용약,전문의약품,20100126,필름코팅정,-,-,-,-,-,-,20130129
201001022,텔미스플러스정40/12.5밀리그램,19550010,삼일제약(주),흰색또는거의흰색의양면이볼록한원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154298778984500039,마크,H21,원형,하양,-,-,-,8,8,4,20130103,2140,혈압강하제,전문의약품,20100129,나정,siL|5iL,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800047,-,r0080,-,20191223
201001029,에스로틴정10밀리그램(로수바스타틴칼슘),19570024,에스케이케미칼(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922765025100135,SK,RSV10,원형,분홍,-,-,-,7,7,4,20130301,2180,동맥경화용제,전문의약품,20100129,필름코팅정,-,-,-,-,-,-,20220208
201001030,에스로틴정20밀리그램(로수바스타틴칼슘),19570024,에스케이케미칼(주),분홍색원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922765025100127,SK,RSV20,원형,분홍,-,-,-,9,9,4.5,20130212,2180,동맥경화용제,전문의약품,20100129,필름코팅정,-,-,-,-,-,-,20220208
201001021,텔미스플러스정80/12.5밀리그램,19550010,삼일제약(주),백색또는미백색의양쪽이볼록한원형정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/146032110254800164,마크,H22,원형,하양,-,-,-,10,10,4,20121009,2140,혈압강하제,전문의약품,20100129,다층정,siL|5iL,-,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147938644048800047,-,r0080,-,20191223
201000980,크로우정20mg(로수바스타틴칼슘),19580008,대원제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mv5PQjxq3L,DWPRU,20,원형,분홍,-,-,-,9,9,4.4,20100512,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
201000981,크로우정10mg(로수바스타틴칼슘),19580008,대원제약(주),분홍색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333323956100013,DWPRU,10,원형,분홍,-,-,-,7,7,3.6,20100512,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
201000982,로수로드정5밀리그램(로수바스타틴칼슘),19650001,(주)종근당,노란색의원형필름코팅정제,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151706768099900047,CKDRSD5,-,원형,노랑,-,-,-,7,7,3,20100629,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
201000983,수바스트정20밀리그램(로수바스타틴칼슘),19570027,한미약품(주),분홍색원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426472635700083,HM,20,원형,분홍,-,-,-,9.12,9.12,4.58,20110110,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
201000984,수바스트정10밀리그램(로수바스타틴칼슘),19570027,한미약품(주),분홍색의원형필름코팅정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426472635700086,HM,10,원형,분홍,-,-,-,7.1,7.1,3.8,20110110,2180,동맥경화용제,전문의약품,20100128,필름코팅정,-,-,-,-,-,-,20220125
